,nneg,npos,FIPS,acteur,langue,mois,SHORT_NAME,tot_art
16258,0,7,UK,CRM,por,1,United Kingdom,7
16259,0,1,UK,ceb,eng,1,United Kingdom,1
16260,0,1,UK,ukr,eng,1,United Kingdom,1
16261,0,106,UK,REB,eng,1,United Kingdom,106
16262,0,1,UK,GRCGOV,ell,1,United Kingdom,1
16263,0,4,UK,CRM,ara,1,United Kingdom,4
16264,0,1,UK,MLT,deu,1,United Kingdom,1
16265,0,1,UK,GBRLEG,srp,1,United Kingdom,1
16266,0,2,UK,MIL,mkd,1,United Kingdom,2
16267,0,1,UK,UAF,fas,1,United Kingdom,1
16268,0,54,UK,LEG,spa,1,United Kingdom,54
16269,0,1,UK,CHE,mkd,1,United Kingdom,1
16270,0,1,UK,IMG,eng,1,United Kingdom,1
16271,0,2,UK,INDGOVBUS,eng,1,United Kingdom,2
16272,0,1,UK,GBRMIL,ukr,1,United Kingdom,1
16273,0,1,UK,GBRHLH,bul,1,United Kingdom,1
16274,0,3,UK,GBRJEW,eng,1,United Kingdom,3
16275,0,3,UK,ELI,por,1,United Kingdom,3
16276,0,33,UK,GBR,dan,1,United Kingdom,33
16277,0,9,UK,MMR,ben,1,United Kingdom,9
16278,0,2,UK,MOS,urd,1,United Kingdom,2
16279,0,1,UK,GBRELI,por,1,United Kingdom,1
16280,0,2,UK,OPP,ron,1,United Kingdom,2
16281,0,2,UK,MCOELI,spa,1,United Kingdom,2
16282,0,2,UK,RUS,deu,1,United Kingdom,2
16283,0,6,UK,RUS,ell,1,United Kingdom,6
16284,0,1,UK,EDU,ben,1,United Kingdom,1
16285,0,19,UK,EUR,ell,1,United Kingdom,19
16286,0,412,UK,GOV,spa,1,United Kingdom,412
16287,0,2,UK,PRTBUS,por,1,United Kingdom,2
16288,0,6,UK,GOV,bos,1,United Kingdom,6
16289,0,1,UK,LAB,ita,1,United Kingdom,1
16290,0,5,UK,DEU,ell,1,United Kingdom,5
16291,0,2,UK,GBRMIL,ron,1,United Kingdom,2
16292,0,5,UK,BUSGOV,eng,1,United Kingdom,5
16293,0,35,UK,GOVMIL,eng,1,United Kingdom,35
16294,0,12,UK,SDN,eng,1,United Kingdom,12
16295,0,2,UK,GBRCHRPRO,eng,1,United Kingdom,2
16296,0,4,UK,GBRBUS,spa,1,United Kingdom,4
16297,0,1,UK,THA,tha,1,United Kingdom,1
16298,0,2,UK,PTY,ces,1,United Kingdom,2
16299,0,5,UK,PHL,ben,1,United Kingdom,5
16300,0,1,UK,ESPCVL,spa,1,United Kingdom,1
16301,0,22,UK,GBRGOV,bul,1,United Kingdom,22
16302,0,4,UK,BUS,dan,1,United Kingdom,4
16303,0,3,UK,ZAFELI,spa,1,United Kingdom,3
16304,0,14,UK,MCOELI,eng,1,United Kingdom,14
16305,0,2,UK,EGYGOV,ara,1,United Kingdom,2
16306,0,1,UK,GBRGOVELI,eng,1,United Kingdom,1
16307,0,1,UK,GHAELI,eng,1,United Kingdom,1
16308,0,3,UK,per,eng,1,United Kingdom,3
16309,0,1,UK,DNK,ita,1,United Kingdom,1
16310,0,1,UK,CAN,ron,1,United Kingdom,1
16311,0,1,UK,LBNGOV,ara,1,United Kingdom,1
16312,0,5,UK,OPP,fra,1,United Kingdom,5
16313,0,4,UK,USAGOV,bul,1,United Kingdom,4
16314,0,1,UK,RUSJUD,rus,1,United Kingdom,1
16315,0,2,UK,GBRPTY,ara,1,United Kingdom,2
16316,0,1,UK,MNCCHN,eng,1,United Kingdom,1
16317,0,1,UK,ISRGOV,rus,1,United Kingdom,1
16318,0,1,UK,DEUCVL,eng,1,United Kingdom,1
16319,0,1,UK,MDVCVL,eng,1,United Kingdom,1
16320,0,1,UK,CHRCTH419,eng,1,United Kingdom,1
16321,0,1,UK,JPN,rus,1,United Kingdom,1
16322,0,2,UK,ECUGOV,ara,1,United Kingdom,2
16323,0,1,UK,NZLGOV,rus,1,United Kingdom,1
16324,0,2,UK,LBN,rus,1,United Kingdom,2
16325,0,4,UK,IGOAFRAFU,eng,1,United Kingdom,4
16326,0,4,UK,BUS,hrv,1,United Kingdom,4
16327,0,4,UK,PSELEG,ara,1,United Kingdom,4
16328,0,10,UK,GOVGOV,eng,1,United Kingdom,10
16329,0,6,UK,GBRGOVHLH,eng,1,United Kingdom,6
16330,0,1,UK,SYR,deu,1,United Kingdom,1
16331,0,1,UK,MED,hye,1,United Kingdom,1
16332,0,1,UK,COP,dan,1,United Kingdom,1
16333,0,1,UK,AGR,tam,1,United Kingdom,1
16334,0,8,UK,INDGOV,eng,1,United Kingdom,8
16335,0,1,UK,FRANCL,eng,1,United Kingdom,1
16336,0,1,UK,PAKCOP,eng,1,United Kingdom,1
16337,0,22,UK,JUDJUD,eng,1,United Kingdom,22
16338,0,2,UK,IRN,spa,1,United Kingdom,2
16339,0,1,UK,PRK,ron,1,United Kingdom,1
16340,0,1,UK,SGPBUS,eng,1,United Kingdom,1
16341,0,1,UK,COP,hin,1,United Kingdom,1
16342,0,6,UK,UIS,eng,1,United Kingdom,6
16343,0,3,UK,GBRLEG,fra,1,United Kingdom,3
16344,0,7,UK,GBREDU,rus,1,United Kingdom,7
16345,0,1,UK,AUSELI,eng,1,United Kingdom,1
16346,0,22,UK,USA,ara,1,United Kingdom,22
16347,0,1,UK,BFA,eng,1,United Kingdom,1
16348,0,51,UK,AUSBUS,eng,1,United Kingdom,51
16349,0,11,UK,GBRGOV,srp,1,United Kingdom,11
16350,0,43,UK,KOR,eng,1,United Kingdom,43
16351,0,2,UK,CHRCTH,hrv,1,United Kingdom,2
16352,0,5,UK,HLH,dan,1,United Kingdom,5
16353,0,22,UK,BRA,eng,1,United Kingdom,22
16354,0,1,UK,CHL,ara,1,United Kingdom,1
16355,0,2,UK,EDUGOV,ara,1,United Kingdom,2
16356,0,1,UK,GBRCOP,bos,1,United Kingdom,1
16357,0,37,UK,TZA,eng,1,United Kingdom,37
16358,0,2,UK,BUS,lit,1,United Kingdom,2
16359,0,2,UK,NRMWLN060,spa,1,United Kingdom,2
16360,0,14,UK,GBRRAD,eng,1,United Kingdom,14
16361,0,6,UK,GBRGOV,deu,1,United Kingdom,6
16362,0,30,UK,GOV,deu,1,United Kingdom,30
16363,0,2,UK,FRAPTY,eng,1,United Kingdom,2
16364,0,1,UK,RUS,fin,1,United Kingdom,1
16365,0,3,UK,GHAGOV,eng,1,United Kingdom,3
16366,0,4,UK,znd,eng,1,United Kingdom,4
16367,0,12,UK,GOV,hun,1,United Kingdom,12
16368,0,2,UK,LEG,ukr,1,United Kingdom,2
16369,0,52,UK,ECU,eng,1,United Kingdom,52
16370,0,1,UK,IGOWSTNAT,ell,1,United Kingdom,1
16371,0,5,UK,SAS,eng,1,United Kingdom,5
16372,0,1,UK,MEXGOV,eng,1,United Kingdom,1
16373,0,1,UK,JAM,spa,1,United Kingdom,1
16374,0,2,UK,DZAGOV,fra,1,United Kingdom,2
16375,0,1,UK,HLH,bos,1,United Kingdom,1
16376,0,1,UK,IGOWSTNATBUS,eng,1,United Kingdom,1
16377,0,4,UK,GBRGOV,ukr,1,United Kingdom,4
16378,0,5,UK,SET,spa,1,United Kingdom,5
16379,0,5,UK,GBRCOP,ara,1,United Kingdom,5
16380,0,1,UK,SPY,ita,1,United Kingdom,1
16381,0,5,UK,RUSMIL,eng,1,United Kingdom,5
16382,0,4,UK,PTY,ara,1,United Kingdom,4
16383,0,2,UK,PTY,rus,1,United Kingdom,2
16384,0,4,UK,FRAGOV,ara,1,United Kingdom,4
16385,0,1,UK,ARG,som,1,United Kingdom,1
16386,0,1,UK,ELI,est,1,United Kingdom,1
16387,0,2,UK,ZWEGOVMIL,eng,1,United Kingdom,2
16388,0,122,UK,GOV,bul,1,United Kingdom,122
16389,0,1,UK,ARM,hye,1,United Kingdom,1
16390,0,38,UK,USAGOV,ell,1,United Kingdom,38
16391,0,1,UK,POL,sqi,1,United Kingdom,1
16392,0,1,UK,COP,hun,1,United Kingdom,1
16393,0,1,UK,DNK,ell,1,United Kingdom,1
16394,0,5,UK,CMR,eng,1,United Kingdom,5
16395,0,268,UK,GBREDU,eng,1,United Kingdom,268
16396,0,3,UK,MNCGBR,fra,1,United Kingdom,3
16397,0,1,UK,DNKMIL,spa,1,United Kingdom,1
16398,0,2,UK,TURGOV,hrv,1,United Kingdom,2
16399,0,1,UK,BGDCVL,eng,1,United Kingdom,1
16400,0,1,UK,GOV,ind,1,United Kingdom,1
16401,0,2,UK,SWE,ell,1,United Kingdom,2
16402,0,1,UK,SPY,deu,1,United Kingdom,1
16403,0,4,UK,TUN,eng,1,United Kingdom,4
16404,0,19,UK,FRA,ell,1,United Kingdom,19
16405,0,24,UK,GBRGOVBUS,eng,1,United Kingdom,24
16406,0,1,UK,BELGOVAGR,fra,1,United Kingdom,1
16407,0,7,UK,GOV,ukr,1,United Kingdom,7
16408,0,1,UK,LEGGOV,eng,1,United Kingdom,1
16409,0,2,UK,AREHLH,eng,1,United Kingdom,2
16410,0,1,UK,IRN,ell,1,United Kingdom,1
16411,0,1,UK,FRA,por,1,United Kingdom,1
16412,0,3,UK,KWT,ara,1,United Kingdom,3
16413,0,4,UK,CYPGOV,srp,1,United Kingdom,4
16414,0,1,UK,SET,ell,1,United Kingdom,1
16415,0,4,UK,DEU,rus,1,United Kingdom,4
16416,0,7,UK,LEG,mkd,1,United Kingdom,7
16417,0,5,UK,GRCMED,spa,1,United Kingdom,5
16418,0,335,UK,GBR,fra,1,United Kingdom,335
16419,0,1,UK,dalEDU,eng,1,United Kingdom,1
16420,0,4,UK,ITA,ron,1,United Kingdom,4
16421,0,6,UK,IGOEUREEC,bul,1,United Kingdom,6
16422,0,2118,UK,COP,eng,1,United Kingdom,2118
16423,0,2,UK,VAT,ara,1,United Kingdom,2
16424,0,1,UK,UKRJUD,rus,1,United Kingdom,1
16425,0,2,UK,PERMIL,eng,1,United Kingdom,2
16426,0,436,UK,CRM,eng,1,United Kingdom,436
16427,0,1,UK,CHLGOV,spa,1,United Kingdom,1
16428,0,1,UK,PAKLEG,urd,1,United Kingdom,1
16429,0,4,UK,USAMED,spa,1,United Kingdom,4
16430,0,1,UK,RWAGOV,spa,1,United Kingdom,1
16431,0,9,UK,ITA,spa,1,United Kingdom,9
16432,0,1,UK,JUDJUD,por,1,United Kingdom,1
16433,0,18,UK,LEG,rus,1,United Kingdom,18
16434,0,3,UK,EST,eng,1,United Kingdom,3
16435,0,2,UK,NGOBUSWEF,bul,1,United Kingdom,2
16436,0,2,UK,MCO,eng,1,United Kingdom,2
16437,0,6,UK,REL,ell,1,United Kingdom,6
16438,0,3,UK,CHR,fra,1,United Kingdom,3
16439,0,5,UK,CHN,bul,1,United Kingdom,5
16440,0,3,UK,URY,spa,1,United Kingdom,3
16441,0,2,UK,COL,eng,1,United Kingdom,2
16442,0,6,UK,LEG,ces,1,United Kingdom,6
16443,0,1,UK,ECU,rus,1,United Kingdom,1
16444,0,2,UK,NLDJUD,eng,1,United Kingdom,2
16445,0,1,UK,CHRCTH,ind,1,United Kingdom,1
16446,0,1,UK,MNCUSAMED,ces,1,United Kingdom,1
16447,0,1,UK,CYPGOV,eng,1,United Kingdom,1
16448,0,11,UK,RUS,ron,1,United Kingdom,11
16449,0,2,UK,REBUAF,eng,1,United Kingdom,2
16450,0,20,UK,MED,ron,1,United Kingdom,20
16451,0,3,UK,GBRELI,ara,1,United Kingdom,3
16452,0,1,UK,mro,eng,1,United Kingdom,1
16453,0,1,UK,MOS,hin,1,United Kingdom,1
16454,0,1,UK,bdaLEG,eng,1,United Kingdom,1
16455,0,7,UK,IRN,rus,1,United Kingdom,7
16456,0,1,UK,CRM,slk,1,United Kingdom,1
16457,0,1,UK,SVKMED,slk,1,United Kingdom,1
16458,0,1,UK,GBRLAB,pol,1,United Kingdom,1
16459,0,9,UK,LEG,sqi,1,United Kingdom,9
16460,0,1,UK,IGOWSTNAT,eng,1,United Kingdom,1
16461,0,1,UK,LTU,eng,1,United Kingdom,1
16462,0,7,UK,HTI,eng,1,United Kingdom,7
16463,0,8,UK,GBRELI,spa,1,United Kingdom,8
16464,0,1,UK,scoELI,eng,1,United Kingdom,1
16465,0,1,UK,IRNREB,eng,1,United Kingdom,1
16466,0,9,UK,JORELI,eng,1,United Kingdom,9
16467,0,2,UK,POLGOV,eng,1,United Kingdom,2
16468,0,40,UK,REF,eng,1,United Kingdom,40
16469,0,6,UK,LEG,kor,1,United Kingdom,6
16470,0,1,UK,RUSLEG,eng,1,United Kingdom,1
16471,0,18,UK,IRLJUD,eng,1,United Kingdom,18
16472,0,1,UK,JORELIGOV,ara,1,United Kingdom,1
16473,0,27,UK,EGY,ara,1,United Kingdom,27
16474,0,1,UK,DZA,eng,1,United Kingdom,1
16475,0,7,UK,EUR,ita,1,United Kingdom,7
16476,0,53,UK,CVL,spa,1,United Kingdom,53
16477,0,126,UK,HLHEDU,eng,1,United Kingdom,126
16478,0,2,UK,PTY,por,1,United Kingdom,2
16479,0,4,UK,GBR,ind,1,United Kingdom,4
16480,0,1,UK,GOVEDU,spa,1,United Kingdom,1
16481,0,4,UK,JEWCVL,eng,1,United Kingdom,4
16482,0,6,UK,ELI,ara,1,United Kingdom,6
16483,0,5,UK,NGOHRIAMN,eng,1,United Kingdom,5
16484,0,2,UK,DEULEG,deu,1,United Kingdom,2
16485,0,1,UK,HIN,spa,1,United Kingdom,1
16486,0,5,UK,PGS,eng,1,United Kingdom,5
16487,0,1,UK,EDU,srp,1,United Kingdom,1
16488,0,3,UK,BUSMED,eng,1,United Kingdom,3
16489,0,1,UK,LBN,ron,1,United Kingdom,1
16490,0,1,UK,DEU,nld,1,United Kingdom,1
16491,0,1,UK,men,por,1,United Kingdom,1
16492,0,11,UK,GOVHRI,eng,1,United Kingdom,11
16493,0,9,UK,GOVBUS,ron,1,United Kingdom,9
16494,0,6,UK,DEU,spa,1,United Kingdom,6
16495,0,1,UK,BGRJUD,eng,1,United Kingdom,1
16496,0,1,UK,GBR,msa,1,United Kingdom,1
16497,0,30,UK,GOV,ita,1,United Kingdom,30
16498,0,3,UK,ELI,fra,1,United Kingdom,3
16499,0,1,UK,MIL,swe,1,United Kingdom,1
16500,0,4,UK,CHNGOV,eng,1,United Kingdom,4
16501,0,28,UK,MEX,spa,1,United Kingdom,28
16502,0,3,UK,BOL,spa,1,United Kingdom,3
16503,0,74,UK,THA,eng,1,United Kingdom,74
16504,0,1,UK,JUD,ukr,1,United Kingdom,1
16505,0,1,UK,PER,spa,1,United Kingdom,1
16506,0,4,UK,NZLGOV,eng,1,United Kingdom,4
16507,0,8,UK,MED,mkd,1,United Kingdom,8
16508,0,2,UK,GOV,lit,1,United Kingdom,2
16509,0,8,UK,BEL,ron,1,United Kingdom,8
16510,0,247,UK,MNCUSA,eng,1,United Kingdom,247
16511,0,1,UK,ENV,eng,1,United Kingdom,1
16512,0,7,UK,MIL,fra,1,United Kingdom,7
16513,0,4,UK,IGOUNOHLHWHO,eng,1,United Kingdom,4
16514,0,2,UK,ELI,rus,1,United Kingdom,2
16515,0,8,UK,MDVELI,eng,1,United Kingdom,8
16516,0,1,UK,BGD,hin,1,United Kingdom,1
16517,0,2,UK,HLH,sqi,1,United Kingdom,2
16518,0,17,UK,MED,slk,1,United Kingdom,17
16519,0,2,UK,EDU,urd,1,United Kingdom,2
16520,0,4,UK,SAU,fra,1,United Kingdom,4
16521,0,1,UK,CRI,spa,1,United Kingdom,1
16522,0,2,UK,AZE,rus,1,United Kingdom,2
16523,0,4,UK,CHRPRO,eng,1,United Kingdom,4
16524,0,2,UK,BGR,ron,1,United Kingdom,2
16525,0,3,UK,pan,eng,1,United Kingdom,3
16526,0,7,UK,IRN,bul,1,United Kingdom,7
16527,0,4,UK,SEN,eng,1,United Kingdom,4
16528,0,1,UK,CHNGOV,fra,1,United Kingdom,1
16529,0,1,UK,GBRFLK,spa,1,United Kingdom,1
16530,0,204,UK,SWE,eng,1,United Kingdom,204
16531,0,148,UK,GBRGOV,ara,1,United Kingdom,148
16532,0,7,UK,OPP,mkd,1,United Kingdom,7
16533,0,90,UK,GOVCOP,eng,1,United Kingdom,90
16534,0,4,UK,GBRGIB,eng,1,United Kingdom,4
16535,0,1,UK,PAKELI,urd,1,United Kingdom,1
16536,0,1,UK,EDUEDU,hin,1,United Kingdom,1
16537,0,4,UK,GBRGOV,kor,1,United Kingdom,4
16538,0,58,UK,FRA,fra,1,United Kingdom,58
16539,0,2,UK,LAB,hun,1,United Kingdom,2
16540,0,5,UK,IGOMEAARLGOV,ara,1,United Kingdom,5
16541,0,3,UK,PAN,eng,1,United Kingdom,3
16542,0,1,UK,BUD,eng,1,United Kingdom,1
16543,0,62,UK,GBR,sqi,1,United Kingdom,62
16544,0,1,UK,LAB,ukr,1,United Kingdom,1
16545,0,3,UK,GBRGOVHRIMED,eng,1,United Kingdom,3
16546,0,1,UK,HUN,fra,1,United Kingdom,1
16547,0,1,UK,USAMOS,eng,1,United Kingdom,1
16548,0,1,UK,LBY,ron,1,United Kingdom,1
16549,0,14,UK,SYR,bul,1,United Kingdom,14
16550,0,22,UK,IRQ,ara,1,United Kingdom,22
16551,0,365,UK,NGOBUSWEF,eng,1,United Kingdom,365
16552,0,16,UK,HLH,ara,1,United Kingdom,16
16553,0,40,UK,BUS,rus,1,United Kingdom,40
16554,0,4,UK,GOV,urd,1,United Kingdom,4
16555,0,20,UK,IGOUNO,eng,1,United Kingdom,20
16556,0,1,UK,SPY,por,1,United Kingdom,1
16557,0,1,UK,USA,fin,1,United Kingdom,1
16558,0,3,UK,MNCCHE,eng,1,United Kingdom,3
16559,0,1,UK,AUS,tam,1,United Kingdom,1
16560,0,22,UK,GOV,pol,1,United Kingdom,22
16561,0,1,UK,REF,ita,1,United Kingdom,1
16562,0,2,UK,HUN,ron,1,United Kingdom,2
16563,0,1,UK,ABW,eng,1,United Kingdom,1
16564,0,4,UK,JUD,ara,1,United Kingdom,4
16565,0,11,UK,HLH,deu,1,United Kingdom,11
16566,0,1,UK,IRQ,spa,1,United Kingdom,1
16567,0,1,UK,BUSLAB,eng,1,United Kingdom,1
16568,0,1,UK,USA,urd,1,United Kingdom,1
16569,0,15,UK,GBREDU,ara,1,United Kingdom,15
16570,0,16,UK,USA,ell,1,United Kingdom,16
16571,0,872,UK,FRA,eng,1,United Kingdom,872
16572,0,3,UK,SYR,por,1,United Kingdom,3
16573,0,1,UK,IGOEUREECCVL,eng,1,United Kingdom,1
16574,0,2,UK,SAU,rus,1,United Kingdom,2
16575,0,2,UK,ESPSEP,ara,1,United Kingdom,2
16576,0,1,UK,dal,spa,1,United Kingdom,1
16577,0,100,UK,GBRGOVEDU,eng,1,United Kingdom,100
16578,0,1,UK,MNCGBR,rus,1,United Kingdom,1
16579,0,6,UK,MDV,ara,1,United Kingdom,6
16580,0,6,UK,MAR,ara,1,United Kingdom,6
16581,0,2,UK,glg,spa,1,United Kingdom,2
16582,0,3,UK,USAGOV,mkd,1,United Kingdom,3
16583,0,9,UK,FRAGOV,bul,1,United Kingdom,9
16584,0,1,UK,POLLEG,kor,1,United Kingdom,1
16585,0,1,UK,RUSCOP,rus,1,United Kingdom,1
16586,0,23,UK,LEG,isl,1,United Kingdom,23
16587,0,4,UK,JUD,dan,1,United Kingdom,4
16588,0,61,UK,MED,ell,1,United Kingdom,61
16589,0,1,UK,INDGOVBUS,hin,1,United Kingdom,1
16590,0,1,UK,BEL,bul,1,United Kingdom,1
16591,0,3,UK,GBRJUD,ara,1,United Kingdom,3
16592,0,4,UK,ITA,hun,1,United Kingdom,4
16593,0,2352,UK,GBRGOV,eng,1,United Kingdom,2352
16594,0,13,UK,EDU,por,1,United Kingdom,13
16595,0,1,UK,NGOENV,deu,1,United Kingdom,1
16596,0,1,UK,GBRGOVLAB,eng,1,United Kingdom,1
16597,0,3,UK,COP,ind,1,United Kingdom,3
16598,0,1,UK,ARM,rus,1,United Kingdom,1
16599,0,3,UK,USAGOV,por,1,United Kingdom,3
16600,0,3,UK,PAK,ara,1,United Kingdom,3
16601,0,1,UK,FRAMIL,eng,1,United Kingdom,1
16602,0,1,UK,nam,eng,1,United Kingdom,1
16603,0,10,UK,CVL,ron,1,United Kingdom,10
16604,0,1,UK,DEUBUS,rus,1,United Kingdom,1
16605,0,4,UK,FRAGOV,sqi,1,United Kingdom,4
16606,0,1,UK,DNK,ara,1,United Kingdom,1
16607,0,332,UK,GBR,ron,1,United Kingdom,332
16608,0,1,UK,NGACRM,eng,1,United Kingdom,1
16609,0,4,UK,MOSSHI,eng,1,United Kingdom,4
16610,0,1,UK,GBRPTY,slk,1,United Kingdom,1
16611,0,19,UK,HLH,ron,1,United Kingdom,19
16612,0,3,UK,SLV,eng,1,United Kingdom,3
16613,0,1,UK,IRQBUS,eng,1,United Kingdom,1
16614,0,2,UK,REB,por,1,United Kingdom,2
16615,0,1,UK,GOVEDU,por,1,United Kingdom,1
16616,0,9,UK,HIN,eng,1,United Kingdom,9
16617,0,6,UK,LAB,rus,1,United Kingdom,6
16618,0,1,UK,IGOEUREECEDU,ara,1,United Kingdom,1
16619,0,48,UK,GBRGOV,por,1,United Kingdom,48
16620,0,24,UK,YEM,ara,1,United Kingdom,24
16621,0,5,UK,ITA,ara,1,United Kingdom,5
16622,0,39,UK,GBRHLH,eng,1,United Kingdom,39
16623,0,2,UK,HLH,kor,1,United Kingdom,2
16624,0,3,UK,EUR,rus,1,United Kingdom,3
16625,0,1,UK,ZAF,por,1,United Kingdom,1
16626,0,2,UK,NZLREL,eng,1,United Kingdom,2
16627,0,5,UK,USAELIGOV,eng,1,United Kingdom,5
16628,0,3,UK,EDUSPY,eng,1,United Kingdom,3
16629,0,1,UK,MED,fin,1,United Kingdom,1
16630,0,1,UK,EDUEDU,spa,1,United Kingdom,1
16631,0,2,UK,USAGOV,fas,1,United Kingdom,2
16632,0,4,UK,CHRANG001,eng,1,United Kingdom,4
16633,0,1,UK,OPPBUS,eng,1,United Kingdom,1
16634,0,1,UK,GBRMED,nld,1,United Kingdom,1
16635,0,3,UK,nai,eng,1,United Kingdom,3
16636,0,3,UK,GOV,ben,1,United Kingdom,3
16637,0,2,UK,BUS,hin,1,United Kingdom,2
16638,0,6,UK,PRKGOV,hun,1,United Kingdom,6
16639,0,3,UK,VAT,spa,1,United Kingdom,3
16640,0,2,UK,MNCFRA,eng,1,United Kingdom,2
16641,0,17,UK,COPCOP,eng,1,United Kingdom,17
16642,0,1,UK,DZA,mkd,1,United Kingdom,1
16643,0,3,UK,SAU,hin,1,United Kingdom,3
16644,0,5,UK,MED,slv,1,United Kingdom,5
16645,0,99,UK,MED,spa,1,United Kingdom,99
16646,0,1,UK,CHRPRO210,hun,1,United Kingdom,1
16647,0,6,UK,CVL,ell,1,United Kingdom,6
16648,0,1,UK,UAF,ben,1,United Kingdom,1
16649,0,1,UK,LBN,spa,1,United Kingdom,1
16650,0,4,UK,AUS,spa,1,United Kingdom,4
16651,0,1,UK,may,eng,1,United Kingdom,1
16652,0,2,UK,EDU,kor,1,United Kingdom,2
16653,0,1,UK,AFGINSTAL,rus,1,United Kingdom,1
16654,0,1,UK,NORBUS,fra,1,United Kingdom,1
16655,0,7,UK,GOVENV,eng,1,United Kingdom,7
16656,0,6,UK,EDU,pol,1,United Kingdom,6
16657,0,2,UK,SWEJUD,eng,1,United Kingdom,2
16658,0,2,UK,IRLCVL,eng,1,United Kingdom,2
16659,0,1,UK,GOVOPP,eng,1,United Kingdom,1
16660,0,1,UK,GBRCOP,sqi,1,United Kingdom,1
16661,0,5,UK,SDN,ara,1,United Kingdom,5
16662,0,12,UK,CVL,hun,1,United Kingdom,12
16663,0,17,UK,IDN,eng,1,United Kingdom,17
16664,0,4,UK,NRMRAC020,eng,1,United Kingdom,4
16665,0,8,UK,GBRUAF,ara,1,United Kingdom,8
16666,0,4,UK,ELI,spa,1,United Kingdom,4
16667,0,9,UK,BUS,ell,1,United Kingdom,9
16668,0,2,UK,SCGSRB,eng,1,United Kingdom,2
16669,0,1,UK,USAPRIEDU,spa,1,United Kingdom,1
16670,0,2,UK,NLD,ell,1,United Kingdom,2
16671,0,10,UK,LAB,ron,1,United Kingdom,10
16672,0,316,UK,DEU,eng,1,United Kingdom,316
16673,0,12,UK,IRNGOV,ara,1,United Kingdom,12
16674,0,3,UK,MED,urd,1,United Kingdom,3
16675,0,4,UK,EDU,ita,1,United Kingdom,4
16676,0,2,UK,SAUGOV,urd,1,United Kingdom,2
16677,0,8,UK,MDV,fra,1,United Kingdom,8
16678,0,25,UK,GBRGOV,sqi,1,United Kingdom,25
16679,0,6,UK,DEULAB,nld,1,United Kingdom,6
16680,0,2,UK,NGOHRI,rus,1,United Kingdom,2
16681,0,6,UK,VEN,eng,1,United Kingdom,6
16682,0,1,UK,MNCUSAMED,fra,1,United Kingdom,1
16683,0,1,UK,JEW,nor,1,United Kingdom,1
16684,0,1,UK,BRACVL,por,1,United Kingdom,1
16685,0,41,UK,HUN,eng,1,United Kingdom,41
16686,0,5,UK,myn,spa,1,United Kingdom,5
16687,0,6,UK,RAD,ara,1,United Kingdom,6
16688,0,17,UK,JOR,eng,1,United Kingdom,17
16689,0,1,UK,GBRGOV,hun,1,United Kingdom,1
16690,0,1,UK,BUS,tur,1,United Kingdom,1
16691,0,3,UK,REL,por,1,United Kingdom,3
16692,0,3,UK,SAUMED,ara,1,United Kingdom,3
16693,0,10,UK,GBR,fas,1,United Kingdom,10
16694,0,3,UK,cor,eng,1,United Kingdom,3
16695,0,1,UK,FJIJUD,eng,1,United Kingdom,1
16696,0,1,UK,MLT,rus,1,United Kingdom,1
16697,0,1,UK,tibGOV,eng,1,United Kingdom,1
16698,0,1,UK,chm,rus,1,United Kingdom,1
16699,0,7,UK,FRA,spa,1,United Kingdom,7
16700,0,1,UK,IRN,ron,1,United Kingdom,1
16701,0,8,UK,MOSGOV,eng,1,United Kingdom,8
16702,0,1,UK,GBRBUS,por,1,United Kingdom,1
16703,0,69,UK,PAK,eng,1,United Kingdom,69
16704,0,1,UK,IMGSEAMOSJMA,eng,1,United Kingdom,1
16705,0,1,UK,SPY,axe,1,United Kingdom,1
16706,0,1,UK,LBNGOVBUS,ara,1,United Kingdom,1
16707,0,1,UK,GBRGIB,lav,1,United Kingdom,1
16708,0,7,UK,USAGOV,rus,1,United Kingdom,7
16709,0,211,UK,MNCGBR,eng,1,United Kingdom,211
16710,0,1,UK,GBRGOV,heb,1,United Kingdom,1
16711,0,2,UK,HLH,hun,1,United Kingdom,2
16712,0,2,UK,DEUGOV,nld,1,United Kingdom,2
16713,0,1,UK,AFGGOV,eng,1,United Kingdom,1
16714,0,1,UK,ARM,fra,1,United Kingdom,1
16715,0,3,UK,TTO,eng,1,United Kingdom,3
16716,0,1,UK,LABBUS,tur,1,United Kingdom,1
16717,0,6,UK,AFGINSTAL,eng,1,United Kingdom,6
16718,0,6,UK,COP,deu,1,United Kingdom,6
16719,0,3,UK,GBR,som,1,United Kingdom,3
16720,0,5,UK,GOV,hin,1,United Kingdom,5
16721,0,6,UK,ISR,tur,1,United Kingdom,6
16722,0,8,UK,COP,ces,1,United Kingdom,8
16723,0,1,UK,PRK,kor,1,United Kingdom,1
16724,0,3,UK,CVL,pan,1,United Kingdom,3
16725,0,4,UK,IRL,spa,1,United Kingdom,4
16726,0,2,UK,PSEGOV,ara,1,United Kingdom,2
16727,0,2,UK,USAGOV,srp,1,United Kingdom,2
16728,0,3,UK,DEU,bul,1,United Kingdom,3
16729,0,8,UK,MNCJPN,eng,1,United Kingdom,8
16730,0,8,UK,GBRJUD,rus,1,United Kingdom,8
16731,0,16,UK,CHE,spa,1,United Kingdom,16
16732,0,2,UK,BGRGOV,eng,1,United Kingdom,2
16733,0,1,UK,EDU,bul,1,United Kingdom,1
